video_id,video_url,title,description,published_at,publish_date,publish_time,day_of_week,hour,channel_id,channel_title,category_id,category_name,tags,duration,duration_seconds,duration_minutes,definition,caption,view_count,like_count,favorite_count,comment_count,duration_range
GQONS5wAy-A,https://www.youtube.com/watch?v=GQONS5wAy-A,🔴 LIVE | Kenya vs DR Congo - African Nations Championship 2025 | PES 21 Simulation,"🔴 LIVE | Kenya vs DR Congo - African Nations Championship 2025 | PES 21 Simulation 🎮 Welcome to my Football Simulation Channel! ⚽ This is a PES 2021 (eFootball) gameplay simulation of Kenya vs DR Congo, inspired by the African Nations Championship 2025. ✅ This is NOT a real match – it’s AI vs AI gameplay inside the PES 2021 game. ✅ Created for football fans to enjoy dream matches virtually! ✅ Streamed live / Uploaded as a simulation (with AI content marked as “Yes”) ✅ Logos used are in-game assets only. No real match footage used. In this space we play eFootball using the video game PES 2021 Simulation, All the videos uploaded to this channel are recorded from a video game , I upload videos for entertainment purpose. Thanks for watching, This is a gameplay recorded from a game PES 21 & edited. This video is only to entertain people. All the players are playing in game are not real they are AI generated from a game. This is a gameplay video which is already mentioned in Title description & Thumbnails where i used the game LOGO. And also in Altered content (AI) section it is selected as yes. ENJOY THE GAME, IF YOU LIKE MY CONTENT DON""T FORGET TO LIKE & SUBSCRIBE. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use. 🎯 Enjoy virtual versions of popular matches, with commentary, excitement, and realistic gameplay. If you like football gaming content, don’t forget to: 👍 Like 💬 Comment 🔔 Subscribe 📢 This content is not affiliated with FIFA, UEFA, EA, or Konami. All rights belong to their respective owners.",2025-08-04 02:35:36+00:00,2025-08-04,02:35:36,Monday,2,UCSgSGK_njAYNt0zb_xfnGXA,SCSS SOCCER,20,Gaming,"['live football', 'football live', 'football match today', 'football match now', 'pes21 gameplay', 'club friendlies 2025', 'pes 21 simulation', 'pes 21 simulation gameplay', 'african nations championship', 'african nations championship live', 'african nations championship live match', 'kenya live', 'kenya live match', 'kenya live football', 'dr congo live', 'dr congo live match', 'kenya vs dr congo live match', 'kenya vs dr congo live', 'dr congo vs kenya live', 'dr congo vs kenya live match', 'kenya vs dr congo']",PT2H9M50S,7790,129.83333333333334,hd,False,10298,30,0,0,Over 120 min
k5JnXRQHpo8,https://www.youtube.com/watch?v=k5JnXRQHpo8,"Dj skizoh bw, Master KG, Eemoh ft Dj Kap - Tsiri Tsiri (Official Music Video)","Out now: http://africori.to/tsiritsiri Subscribe: ‪@MakhatesProductions ""Tsiri Tsiri"" is a heartfelt Amapiano anthem that celebrates the powerful emotions of love and deep affection. Crafted by DJ Skizoh BW alongside global hitmaker Master KG, the soulful vocals of Eemoh, and the dynamic production of DJ Kap, this track expresses the joy and energy that comes from being truly in love. It's a romantic plea wrapped in rhythm — asking for a kiss that symbolizes more than passion, but a deep connection that keeps the blood moving and the heart beating stronger. With its melodic groove, captivating lyrics, and a chorus that sticks, Tsiri Tsiri is more than just a love song — it’s a sonic embrace for anyone who's ever felt their world light up because of someone special. Don’t forget to like, comment, and subscribe for more music like this! ©2025 Makhates Productions Bookings: Phillip@makhatesproductions.co.za Cell: +27 81 328 9289 Distributed by ‪@Africori‬ #Tsiritsiri#Djskizohbw#MasterKG #Eemoh #djkap#SummerAnthem #AfroHouse #PartyVibes #amapianodance #amapiano #southafrica",2025-07-15 22:00:52+00:00,2025-07-15,22:00:52,Tuesday,22,UCnC3tC-gNNvi_UusEjKmPmA,Makhates Productions,10,Music,[],PT4M,240,4.0,hd,False,2133928,17888,0,786,Under 5 min
nVFAcFtycN8,https://www.youtube.com/watch?v=nVFAcFtycN8,LIVE - TANZANIA vs BURKINA FASO / African Nations Championship 2025 | PES 21 Gameplay,"Match name : Tanzania vs Burkina Faso League : African Nations Championship Date/Time : 2 August 2025 , 06.00 PM #LiveStream #FootballGameplay #Tanzania #Burkina Faso#African Nations Championship #livefootball #PES21Live #PES2021 #PES21Gameplay #PESLiveStream #PES21 #GamingLive #LiveMatch #eFootball #matchsimulation DISCLAIMER: This is a virtual football match created using gameplay simulation. No copyrighted content is used. All visuals are part of a football game and meant for entertainment purposes only.",2025-08-02 19:40:27+00:00,2025-08-02,19:40:27,Saturday,19,UC8NdoFlKG7PB4V3uJMhMRhQ,Khelo Football,20,Gaming,[],PT2H38M58S,9538,158.96666666666667,hd,False,25164,62,0,0,Over 120 min
ix_gViKyB8I,https://www.youtube.com/watch?v=ix_gViKyB8I,Echo 254 - Kaniwezea (Official Video),Written & Composed By Echo 254 Produced By @ShallzBaro Videoz By Oxygen Pictures Kubwa Studios Production Make Up By Sharlet Outfit by Kee Mcodee | Toto Bad Outfit | Wagabizzo Thanks to Khushi Motors Kenya @khushimotorsltd Follow Me On Instagram https://www.instagram.com/echo254_/ Tiktok https://www.tiktok.com/@echo254_ Facebook https://www.facebook.com/254echo/ @KubwaStudios,2025-07-19 04:00:06+00:00,2025-07-19,04:00:06,Saturday,4,UC7pkfa842q_G0wwg0pEmpOg,Echo 254,10,Music,"['Echo 254 Kaniwezea', 'Echo 254 Sophy Ron Wed', 'Echo 254 wed', 'Echo 254 new song', 'Kniwezea', 'Huyu', 'Mahaba', 'Yani ah']",PT3M28S,208,3.466666666666667,hd,False,164023,5487,0,918,Under 5 min
jEG8wuUE1pY,https://www.youtube.com/watch?v=jEG8wuUE1pY,"$1 vs $25,000 Secret Rooms",These Minecraft builds blew my mind! SUBSCRIBE OR YOU'LL HAVE BAD LUCK New Merch - https://mrbeast.store/ Join our discord server for your chance to compete in future Minecraft challenges! https://discord.gg/mrbeastgaming Check out Viewstats! - https://www.viewstats.com/ For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com ---------------------------------------------------------------- follow all of these or i will kick you • Facebook - https://www.facebook.com/MrBeast/ • Twitter - https://twitter.com/MrBeast • Instagram - https://www.instagram.com/mrbeast --------------------------------------------------------------------,2025-07-26 16:00:11+00:00,2025-07-26,16:00:11,Saturday,16,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,20,Gaming,[],PT16M15S,975,16.25,hd,True,18088045,368799,0,4269,10–20 min
-oOVhAah47Q,https://www.youtube.com/watch?v=-oOVhAah47Q,MWALIMU KENDAGOR HSC -WILLIAM SAMOE RUTO,,2025-08-03 14:00:06+00:00,2025-08-03,14:00:06,Sunday,14,UCIw6DI0oHjei5Y2a_Ddm6jg,"MWALIMU KENDAGOR, HSC, KALENJIN HITMAKER",24,Entertainment,[],PT5M2S,302,5.033333333333333,hd,False,15012,689,0,104,5–10 min
2Cj1wepK5HU,https://www.youtube.com/watch?v=2Cj1wepK5HU,$0 to $1 Trillion With Only One Grand Tomato Seed!,"in this video i'm starting over in grow A Garden, Using only the NEW Grand Tomato Seed and my goal is to reach 1 trillion sheckles to see if its actually worth getting Follow me on TIktok - https://www.tiktok.com/@winterkloudz For Business inquiries Contact morekloudz@gmail.com Use Star Code KLOUDZ To support me when Buying Robux (No extra cost to you) Follow me on twitter - https://twitter.com/kalis_jaden Join the discord! - https://discord.gg/kloudz Tags - #roblox #growagarden #winterkloudz",2025-08-03 03:50:53+00:00,2025-08-03,03:50:53,Sunday,3,UC6-GNJmiOo8wCTJGxM5LafQ,WinterSIM,20,Gaming,"['$0 to $1 trillion using every seed pack in grow a garden!', 'how to make money in grow a garden', 'how to get honey', 'superseed only', 'moon mango seed', 'grow a garden money method', 'i put every giant plant growing method to the test', 'grow a garden seed shop', 'grow a garden money', 'grow a garden seeds', 'grow a garden money guide', 'grow a garden money roblox', 'seed pack', 'super seed', 'money', 'every seed pack in grow a garden', 'roblox seed pack in grow a garden', 'how to get rich in grow a garden']",PT20M2S,1202,20.03333333333333,hd,False,732935,5591,0,579,20–60 min
EDfUigowBj0,https://www.youtube.com/watch?v=EDfUigowBj0,Prosper Nkomezi ft Israel Mbonyi -Umusaraba(Warandamiye),"#israelmbonyi ,#prospernkomezi ,#music ,#gospelmusic '#umusaraba",2025-08-05 18:00:07+00:00,2025-08-05,18:00:07,Tuesday,18,UC6I--BGOAXw2fr9kv5DfTjw,Prosper Nkomezi,22,People & Blogs,[],PT5M43S,343,5.716666666666667,hd,False,61999,7112,0,653,5–10 min
9opucWP1Yc8,https://www.youtube.com/watch?v=9opucWP1Yc8,JJ and Mikey Morph into ANTS - Maizen Minecraft Animation,JJ and Mikey Morph into ANTS - Maizen Minecraft Animation Thank you for viewing this series. There is still a lot of cool Minecraft animations! More Mikey and JJ Minecraft Animations : https://www.youtube.com/playlist?list=PL55ba8kj_smUslrf82molZuE8auvFLq6G #minecraft #minecraftanimations #animation #maizen,2025-07-30 15:15:01+00:00,2025-07-30,15:15:01,Wednesday,15,UCc2RL8jvY1rJPuCnJVsIQWw,MSToons,20,Gaming,"['minecraft', 'animation', 'minecraft animation', 'maizen', 'jj', 'mikey', 'jj and mikey', 'maizen animation', 'maizen minecraft animation', 'jj and mikey minecraft animation', 'jj and mikey sad story', 'まいぜんシスターズ', 'マインクラフト', 'まいぜん']",PT9M30S,570,9.5,hd,False,1158237,3975,0,40,5–10 min
JpZiZsw8GKQ,https://www.youtube.com/watch?v=JpZiZsw8GKQ,Ssaru & Afrolouis - Dirty Mind (Official Music Video),Ssaru & Afrolouis - Dirty Mind (Official Music Video) https://vyd.co/AfrolouisDirtyMind Follow Afrolouis: Instagram: https://www.instagram.com/afrolouis_ TikTok: https://www.tiktok.com/@afrolouis Facebook: https://www.facebook.com/TeamAfrolouis/ Follow Ssaru: Instagram: https://www.instagram.com/sylvia_saru TikTok: https://www.tiktok.com/@dea.moda Facebook: https://www.facebook.com/SylviaSsaru Twitter: https://x.com/ssaru_ke Credits: Music Producer: Kelvin Drayz Video Director: Lozh Pictures #ssaru #afrolouis #dirtymind © 2025 Afrolouis Music / SIINKO,2025-07-25 13:00:07+00:00,2025-07-25,13:00:07,Friday,13,UC7dCFKu_W8-veV354axaPOg,Ssaru,10,Music,"['Afrolouis', 'ssaru', 'afrolouis ft ssaru', 'Dirty Mind', 'dirty mind by Afrolouis', 'Dirty mind Ssaru', 'queen of genge', 'dirty mind music video', 'dirty mind official video', 'Nairobi', 'Kenya', 'Genge', 'Ssaru', 'Domani Munga', 'Khaligraph Jones', 'Ssaru ft Khaligraph Jones', 'Ssaru - Spy App', 'Wakadinali', 'Queen of Genge', 'Ssaru New Music', 'Ssaru new EP', 'Ssaru EP Launch', 'Trio Mio', 'Fathermoh', 'Tipsy Gee', 'Sean MMG', 'Lil Maina', 'Arbantone', 'Trending', 'William Ruto', 'spy app official video', 'gengetone']",PT3M33S,213,3.55,hd,False,73737,4192,0,310,Under 5 min
SGALFrfRNEc,https://www.youtube.com/watch?v=SGALFrfRNEc,🔴LIVE! - NEW FORTNITE *KRAKEN SEASON 4* LIVE EVENT!,"New Fortnite Chapter 6, Season 4 live event gameplay live stream with Typical Gamer! ❤️ SUBSCRIBE! ► http://bit.ly/SubToTG Play MY GAMES in FORTNITE! Search ""TypicalGamer"" in Fortnite! 🔴 SUPER RED vs BLUE ► 2786-2114-8349 💥 TG 1V1 BUILD FIGHTS ► 9025-4117-9384 ⚡ SUPER ROGUELIKE ► 5772-2894-6429 🚀 TOY BED WARS ► 5471-4550-8290 ❤️ Make sure to FAVORITE and RECOMMEND the maps if you enjoy them! Use my Support a Creator code ""TypicalGamer"" in the Fortnite item shop if you'd like to support me! (Epic Partner) Join the Discord: https://discord.gg/TypicalGamer Follow me on Twitter: https://twitter.com/TypicalGamer Follow me on Instagram: https://instagram.com/typicalgamer Buy the Merch: https://typical.store Music by Epidemic Sound: https://www.epidemicsound.com",2025-08-03 09:44:46+00:00,2025-08-03,09:44:46,Sunday,9,UC2wKfjlioOCLP4xQMOWNcgg,Typical Gamer,20,Gaming,[],PT11H53M45S,42825,713.75,hd,False,771506,8761,0,127,Over 120 min
ZxLb5mVaqA0,https://www.youtube.com/watch?v=ZxLb5mVaqA0,Virusi Mbaya - Sina ft Thee Goatee x Caps CC x Zero Bandits x Komanda Flaco (Official Video),#Illeterate,2025-08-05 06:03:44+00:00,2025-08-05,06:03:44,Tuesday,6,UCuOGKKBMa5eFIGfRZSC-qcg,Virusi Mbaya,10,Music,[],PT4M15S,255,4.25,hd,False,6298,856,0,208,Under 5 min
6qF6ppfBLaw,https://www.youtube.com/watch?v=6qF6ppfBLaw,Epic GTA 5 Showdown 🔥 Spider-Man vs Evil Iron Man & Venom!,🔥 Two villains. One hero. The odds? Terrible. The action? Insane!,2025-08-03 00:07:26+00:00,2025-08-03,00:07:26,Sunday,0,UCrj13xyn6IZd8SFbSttSPog,mrBabyShark,20,Gaming,[],PT12M33S,753,12.55,hd,False,653203,38440,0,344,10–20 min
4sPi_Wf0qxw,https://www.youtube.com/watch?v=4sPi_Wf0qxw,KIMEGEYAT BY VICKY BRILLIANCE // OFFICIAL AUDIO,KIMEGEINIK Latest Official Audio #kalenjinlatestmusic #music #latestkalenjinsong Vicky Brillance,2025-07-24 07:02:21+00:00,2025-07-24,07:02:21,Thursday,7,UC9gQ-Q5v2djNkag-R_KGyXA,VICKY BRILLIANCE,10,Music,[],PT5M5S,305,5.083333333333333,hd,False,81534,1879,0,236,5–10 min
XkTOUpzZKfE,https://www.youtube.com/watch?v=XkTOUpzZKfE,New SEASON 4 PREVIEW! (Fortnite Chapter 6),"Fortnite Leaks Chapter 6, Season 4 gameplay with Typical Gamer! ❤️ SUBSCRIBE & CLICK THE BELL! 🔔 Play MY GAMES in FORTNITE! Search ""TypicalGamer"" in Fortnite! 🔴 SUPER RED vs BLUE ► 2786-2114-8349 💥 TG 1V1 BUILD FIGHTS ► 9025-4117-9384 ⚡ SUPER ROGUELIKE ► 5772-2894-6429 🚀 TOY BED WARS ► 5471-4550-8290 ❤️ Make sure to FAVORITE and RECOMMEND the maps if you enjoy them! Use my Support a Creator code ""TypicalGamer"" in the Fortnite item shop if you'd like to support me! (Epic Partner) Join the Discord: https://discord.gg/TypicalGamer Follow me on Twitter: https://twitter.com/TypicalGamer Follow me on Instagram: https://instagram.com/typicalgamer Buy the Merch: https://typical.store Music by Epidemic Sound: https://www.epidemicsound.com",2025-08-05 00:53:12+00:00,2025-08-05,00:53:12,Tuesday,0,UCqVCSWnuOSPm26orvNDTuWQ,TG Plays,20,Gaming,[],PT14M26S,866,14.433333333333334,hd,False,658241,9490,0,861,10–20 min
lyogHC6UwlI,https://www.youtube.com/watch?v=lyogHC6UwlI,Skillibeng - DADA (Official Video),"Skillibeng - ""DADA"" Stream here // https://skillibeng.lnk.to/DADA Follow Skillibeng: Instagram: https://www.instagram.com/skillibeng Twitter: https://twitter.com/skillibeng Facebook: https://www.facebook.com/skillibeng Director/Cinematographer/Editor: Fernando Hevia @fernandofhevia Assistant director: Samo @Samokush_i Stylist: Tamo Ennis @thetamoennis Production company: Filmaica @filmaica Camera assistant: Jade Brown @neriah_stain Gaffer: Kai Bennet @kaithekreator_ Grip: Jordon Newman @j.o.r.d.n_ PA: Shari Marie @sharsharrzz Lemar Grant @aristocratzzz_xtm Dancers: Dancehall Twinz @tandatwinz Chyna @1chyna.doll #Skillibeng #DADA #Dancehall",2025-08-04 16:00:06+00:00,2025-08-04,16:00:06,Monday,16,UCULhn0Qgbett6rjWH2vkhEA,SkillibengVEVO,10,Music,"['DADA', 'Hip Hop', 'Skillibeng', 'skillibeng dada', 'new skillibeng', 'dancehall', 'shenseea', 'tip remix', 'skillibeng tip', 'skillibeng jump', 'tyla', 'shake it to di max', 'shake it to the max', 'silent addy', 'ayetian', 'big strap', 'skillibeng strap', 'MOLIY', 'JADA KINGDOM', 'konshens', 'skillibeng missbnasty', 'skillibeng badman', 'badman she love', 'crocodile teeth']",PT1M57S,117,1.95,hd,False,95260,7516,0,432,Under 5 min
AcYfYI7w99M,https://www.youtube.com/watch?v=AcYfYI7w99M,LIVE🔴 | Morocco vs. Angola - African Nations Championship | PES 21 Simulation Gameplay,"LIVE🔴 | Morocco vs. Angola - African Nations Championship | PES 21 Simulation Gameplay #morocco #angola ##Live #pes2021 #virtualmatch #moroccovsangola #livesoccer #gameplay #RealSimulation #soccer #footballsimulation ✔️This is NOT a real match – it’s AI vs AI gameplay inside the PES 2021 game, ✔️ Created for football fans to enjoy dream matches virtually! ✔️Streamed live / Uploaded as a simulation (with AI content marked as “Yes”) ✔️Logos used are in-game assets only. No real match footage used. ⚠️WARNING: THIS IS PES 2021 GAMEPLAY. THIS IS NOT REAL FOOTBALL MATCH. ENJOY THE GAMEPLAY. HAVE A NICE DAY.",2025-08-04 07:38:06+00:00,2025-08-04,07:38:06,Monday,7,UChYfI1Airi8poZ-MTbjMttg,Gaming Subrato,20,Gaming,[],PT3H35M53S,12953,215.88333333333333,hd,False,9110,9,0,0,Over 120 min
T1BgTySdos8,https://www.youtube.com/watch?v=T1BgTySdos8,ANASTASIA KIATU KIVUE - WAONYESHE(OFFICIAL VIDEO),Audio by Twiga Records; Video by @jaymenge,2025-07-09 13:24:06+00:00,2025-07-09,13:24:06,Wednesday,13,UCFDUTnIcbXJlykHXwe8oF3g,ANASTASIA KIATU KIVUE Official,10,Music,[],PT5M31S,331,5.516666666666667,hd,False,107943,1283,0,248,5–10 min
Yv7SMwyMjeU,https://www.youtube.com/watch?v=Yv7SMwyMjeU,🔴 LIVE: Uganda vs Algeria | African Nations Championship | eFootball PES 2021 Gameplay Simulation ⚽🔥,"🔴 LIVE: Uganda vs Algeria | African Nations Championship – Group C | eFootball PES 2021 Gameplay Simulation ⚽🔥#Uganda #Algeria #PES2021 📺 Welcome to the LIVE gameplay simulation of Uganda vs Algeria, a pivotal Group C fixture in the African Nations Championship 2025, brought to life using eFootball PES 2021 (AI vs AI mode)! ⚠️ Disclaimer: This is a fan-made simulation—no real match footage, commentary, or licensed content is used. It’s fully copyright-safe for YouTube. 🔥 Match Details (Simulated) 🏆 Competition: African Nations Championship 2025 – Group C (Simulated) 🗓️ Date: Monday, August 4, 2025 🕒 Kick‑off Time: 18:00 UTC / 21:00 EAT / 20:00 CAT 🏟️ Venue: Mandela National Stadium, Kampala (In-game simulation) 🎮 Broadcast: eFootball PES 2021 AI Simulation Only (No official coverage) 🎯 What to Expect ✅ AI-generated lineups, kits & tactical setups ✅ Simulated goals, fouls, cards, and match-defining moments ✅ Halftime tactical breakdown & full-time match analysis ✅ Virtual player ratings and match stats ✅ Live chat interaction with polls & fan predictions 👍 Like & Share 🔔 Subscribe to Rock Rishad for more immersive PES 2021 match simulations 📲 Share this stream with football fans to grow our community of virtual football enthusiasts! 🏷️ Hashtags (use once): #UgandaVsAlgeria #CHAN2025 #PESSimulation #eFootball2021 #LiveFootball #NoCopyright #RockRishad ℹ️ About Me I’m Rock Rishad, a full-time YouTuber from Rangpur, Bangladesh 🇧🇩 Former computer engineering student now creating family-friendly football & gaming content using PES 2021—bringing international football to your screens virtually! ⚽🎮📺 ⚠️ Disclaimer This is a completely AI-driven match simulation using eFootball PES 2021. No real footage, commentary, or broadcast content is included. Published under Fair Use (Section 107) for educational and entertainment purposes. 📧 Contact me directly if you have any questions or concerns.",2025-08-04 21:38:50+00:00,2025-08-04,21:38:50,Monday,21,UCtFTl89ByQFHRv_2_971U4Q,ROCK RISHAD,20,Gaming,"['Football Gameplay', 'Live Football', 'football live', 'Uganda vs Algeria', 'Uganda vs Algeria live', 'Algeria vs Uganda match', 'Uganda football team', 'Algeria national football team', 'Uganda vs Algeria goals', 'Uganda vs Algeria full match', 'AFCON 2025 qualifiers', 'Uganda vs Algeria livestream', 'Uganda Algeria football 2025', 'Uganda vs Algeria simulation', 'Uganda football live today', 'Algeria match today', 'CAF football 2025', 'Uganda vs Algeria game', 'Uganda vs Algeria international match']",PT5H3M30S,18210,303.5,hd,False,13368,29,0,1,Over 120 min
VlgLJPd8lmA,https://www.youtube.com/watch?v=VlgLJPd8lmA,SULDAAN SEERAAR – HA SAMRIN (2025),"From 2015 to 2025 — 'HA SAMRIN' reimagined. A decade later, the journey continues. Thank you to everyone who’s ever supported me. Video By: @JundiMedia",2025-07-27 08:06:08+00:00,2025-07-27,08:06:08,Sunday,8,UC83ub-rql7W3aSV-aoXg9GA,Suldaan Seeraar ,10,Music,"['suldaan seeraar', 'suldan serar', 'suldaan', 'hodan abdirahman', 'najma nashaad', 'waqal studio', 'suldan seeraar tisqaad jacaylkeenu', 'qamar suugaani', 'kiin jaamac', 'somali music', 'somalia', 'djibouti', 'somaliland', 'sharma boy', 'awale adan', 'rahma hassan', 'nimcaan hilaac', 'xariir axmed', 'waqal', 'Suldaan Seeraar 2025', 'Heeso cusub 2025', 'somali music 2025', 'isma ip']",PT3M5S,185,3.083333333333333,hd,False,521779,6945,0,227,Under 5 min
LdAPnvdIV0c,https://www.youtube.com/watch?v=LdAPnvdIV0c,ESPORTS WORLD CUP 2025: Magnus v. Hikaru Fight For The Finals Spot! Semifinals Day 3,"The Esports World Cup is back to write the next chapter in esports history! Witness the world’s top chess players compete for a total of $1,500,000 in prize money and the coveted EWC Club Championship trophy. Catch all the action live this summer! 📍 Boulevard Riyadh City 🗓️ 29th July - 1st August, 2025 🏆 https://www.chess.com/events/info/2025-esports-world-cup Follow us here 😀: ✅ Join the world's largest chess community: http://www.Chess.com 💜 Check us out on Twitch: https://www.twitch.tv/chess 📸 Follow us on Instagram: https://www.instagram.com/wwwchesscom 📱 Like us on Facebook: https://www.facebook.com/chess 🎶 Follow us on TikTok: https://www.tiktok.com/@chess 💙 Follow us on Twitter: https://twitter.com/chesscom #chess #esportsworldcup #chesscom",2025-07-31 20:29:41+00:00,2025-07-31,20:29:41,Thursday,20,UC5kS0l76kC0xOzMPtOmSFGw,Chess.com,20,Gaming,"['chess', 'analysis', 'Chess.com', 'Chess stream', 'best chess players', 'Chess tournament', 'GMHikaru', 'Hikaru Nakamura', 'Magnus', 'Carlsen', 'Magnus Calrsen', 'esports world cup', 'cct', 'ewc', 'esports', 'Praggnanandhaa', 'Pragg', 'Anish Giri', 'Aravindh', 'Hans Niemann', 'Nepomniachtchi', 'ewc25', 'esportsworldcup', 'EsportsWorldCup', 'Magnus Carlsen', 'Ian Nepomniachtchi', 'Arjun Erigaisi', 'Jan-Krzysztof Duda', 'Nodirbek Abdusattorov', 'Vladislav Artemiev', 'Maxime Vachier-Lagrave', 'Alireza Firouzja', 'Fabiano Caruana', 'Vladimir Fedoseev', 'Wei Yi']",PT8H37M43S,31063,517.7166666666667,hd,False,1096063,14752,0,191,Over 120 min
osvhKsd3HFk,https://www.youtube.com/watch?v=osvhKsd3HFk,KARANGA LAZIMA - KYATHI MUKUYUNI (OFFICIAL AUDIO),,2025-08-04 03:33:15+00:00,2025-08-04,03:33:15,Monday,3,UCqh89oKmy5GyzN-e67dJkuQ,KARANGA LAZIMA (KIFARU MWEENE) ,10,Music,[],PT14M6S,846,14.1,hd,False,11495,836,0,91,10–20 min
d3M_i5yxd2s,https://www.youtube.com/watch?v=d3M_i5yxd2s,I Rebuild my Old Team from 109 to 116 OVR!,📺 Check Out My Other Channels: 🎮 Main FC Mobile Channel → https://www.youtube.com/@rkreddy ⚽ Player & Club-Based FC Mobile Content → https://www.youtube.com/@rkreddy2.0 📽️ Long Fc Mobile Videos → https://www.youtube.com/@rkreddyplus 🎥 Real Life Vlogs & Challenges → https://www.youtube.com/@lifeofrkreddy 📩 Business Inquiries → rkreddy@digitalsportsmgmt.com 🎮 Join the Discord → https://discord.com/invite/rkreddy 📸 Instagram → https://www.instagram.com/99rkreddy 🐤 Twitter (X) → https://www.twitter.com/99rkreddy 🎵 TikTok → https://www.tiktok.com/@99rkreddy 📘 Facebook → https://www.facebook.com/rkreddy Ignore these: #rkreddy #fcmobile #fcmobilepackopening #fifamobile #fcmobile25 #fcmobile26 #fcmobilenewevent,2025-08-05 14:46:18+00:00,2025-08-05,14:46:18,Tuesday,14,UCurtk6gwUZPnccBndhFPNMQ,RkReddy,20,Gaming,"['fc mobile', 'soccer', 'football', 'fifa mobile', 'ea sports fc mobile', 'ea fc mobile', 'fc mobile 25', 'fc mobile 26', 'fc mobile gameplay', 'manager mode tactics fc mobile', 'fc mobile redeem code', 'fc mobile squad upgrade', 'fc mobile pack opening', 'messi', 'ronaldo', 'fc mobile hack', 'fc mobile glitch', 'fc mobile new event', 'rkreddy', 'rkreddy 2.0']",PT25M30S,1530,25.5,hd,False,108563,5166,0,364,20–60 min
Y3pZBdoZsaE,https://www.youtube.com/watch?v=Y3pZBdoZsaE,Goodluck Gozbert-Narudisha Sifa (Reborn Experience 2),NEW RELEASE: Goodluck Gozbert-Narudisha Sifa Goodluck Gozbert presents his brand new Song from the Extended Playlist REBORN EXPERIENCE 2 Audio by Wulan TAG/Asante Music Studios Watch OTHER SONGS: https://www.youtube.com/watch?v=rag27LQpBkY&list=PLMsJvhadvBjoasbYufbh2Borjbs03kBkK&index=1 Follow Goodluck Gozbert: Instagram: https://www.instagram.com/goodluckgozbert/ Subscribe to YouTube Channel: https://www.youtube.com/channel/UC06LJwFOreisG0hf-V3SxZA Digital Branding & Marketing By: Asante Music Africa: #GoodluckGozbert #Narudishasifa #Narudishasifa #Sijasahau,2025-07-12 14:31:23+00:00,2025-07-12,14:31:23,Saturday,14,UC06LJwFOreisG0hf-V3SxZA,Gozbert Ministries,10,Music,"['goodluck gozbert songs', 'goodluck gozbert', 'hauwezi kushindana', 'ipo siku yangu tu', 'gozbert goodluck songs', 'goodluck gozbert new song', 'mungu hapokei rushwa', 'shukurani by goodluck', 'tutaonana tena', 'Pipo siku', 'good luck', 'mugambo goodluck gozbert', 'hauwezi kushindana na mwanadamu', 'gospel songs', 'nakushukuru mungu sababu ya mengi', 'good luck songs', 'gozbert goodluck new song', 'kinamuuma shetani', 'good luck new song', 'kimya kimya', 'sikupanga', 'usinipite', 'winner remix', 'melody', 'kina muuma', 'music']",PT7M51S,471,7.85,hd,False,511341,13319,0,2015,5–10 min
v0wtHUtDKxA,https://www.youtube.com/watch?v=v0wtHUtDKxA,"I Became A DOG Then Spent $875,754 On The NEW PAGANI CAR In Driving Empire!",🐔 JOIN THE GROUP!!! https://www.roblox.com/groups/33998185/AndyRoblox#!/ SUBSCRIBE TO BE COOL! 💙 AndyBlox: https://www.youtube.com/@AndyBlox-?sub_confirmation=1 🩵 Andy Plays: https://www.youtube.com/@AndyPlaysblox?sub_confirmation=1 🤍 More Andy: https://www.youtube.com/@AndyPlayRoblox?sub_confirmation=1 🌎 Andy World: https://www.youtube.com/@AndyGamesRoblox?sub_confirmation=1,2025-08-02 10:01:33+00:00,2025-08-02,10:01:33,Saturday,10,UCYhU9HxmOQ3W0XbGO1FRnbw,AndyBlox,20,Gaming,[],PT17M21S,1041,17.35,hd,False,180935,2283,0,117,10–20 min
-FIlzJCUBKo,https://www.youtube.com/watch?v=-FIlzJCUBKo,Unanijali - Moji Shortbabaa | Official Music Video,"Moji Shortbabaa joyfully sings a heartfelt song celebrating God's unwavering faithfulness and steadfast love! The song is produced by Sean on the Beat, and the video was beautifully shot by Bwoy P.",2025-08-01 06:00:08+00:00,2025-08-01,06:00:08,Friday,6,UCm7s3Iv2STqcxa-fPUsAhWg,Moji Shortbabaa,10,Music,"['kenyan gospel', 'afro gospel', 'kenyan new music', 'new music', 'top kenyan songs', 'african gospel', 'swahili worship', 'swahili songs', 'east african music', 'afro beats', 'moji shortbabaa', 'moji', 'Guardian angel', 'Paul clement', 'Olodumare', 'Joel lwaga', 'Mbosso', 'Bien', 'Diamond', 'Mbonyi', 'Gen z', 'Afro gospel', 'Gaise baba', 'Lawrence oyor', 'Limo blaze']",PT3M16S,196,3.2666666666666666,hd,False,26786,1847,0,154,Under 5 min
